SK_ID_CURR,p_default,p_approve,y_target
204308,0.085948,0.914052,0
403638,0.010887,0.989113,0
282722,0.054653,0.945348,0
318355,0.010671,0.989328,0
420479,0.131998,0.868002,0
376159,0.024692,0.975308,0
281333,0.049716,0.950284,0
241539,0.246813,0.753187,0
157612,0.090692,0.909308,0
407083,0.012343,0.987657,0
149557,0.137256,0.862744,0
101543,0.052209,0.947791,0
103438,0.032609,0.967391,1
239035,0.071606,0.928394,0
357792,0.062557,0.937444,0
347694,0.024786,0.975214,0
388601,0.117267,0.882733,0
356275,0.020046,0.979954,0
404263,0.036976,0.963024,0
277916,0.006699,0.993301,0
232563,0.251319,0.748681,0
446429,0.003038,0.996962,0
135473,0.019374,0.980626,0
225559,0.012421,0.987579,0
430643,0.007552,0.992448,0
416781,0.203135,0.796865,0
447647,0.022397,0.977603,0
162377,0.085539,0.914461,0
212125,0.018188,0.981812,0
266600,0.157616,0.842384,0
193811,0.011339,0.988661,0
254975,0.006811,0.993189,0
431414,0.072624,0.927376,0
364680,0.010334,0.989666,0
149807,0.176632,0.823368,0
396579,0.067744,0.932256,0
346282,0.116409,0.883591,0
209397,0.117233,0.882767,1
212216,0.031367,0.968633,0
211644,0.057022,0.942978,0
430956,0.026412,0.973588,0
221330,0.011965,0.988035,0
191122,0.121352,0.878648,0
302212,0.016975,0.983025,0
295220,0.01111,0.98889,0
120479,0.238023,0.761977,0
386580,0.024787,0.975213,0
129931,0.019323,0.980677,0
451365,0.196161,0.803839,0
129725,0.076827,0.923173,0
273950,0.152558,0.847442,0
233019,0.132676,0.867324,0
275264,0.076549,0.923451,0
404457,0.043185,0.956815,0
319607,0.041713,0.958287,0
204110,0.022004,0.977996,0
134942,0.171248,0.828752,1
243853,0.075742,0.924258,0
322403,0.02079,0.97921,0
197962,0.041756,0.958244,0
358811,0.024036,0.975964,0
198648,0.0338,0.9662,0
376845,0.015494,0.984506,0
238730,0.199087,0.800913,0
381951,0.048539,0.951461,0
287971,0.020054,0.979946,0
293690,0.008668,0.991332,0
245100,0.106784,0.893216,0
216665,0.026593,0.973407,0
130538,0.045586,0.954414,0
382637,0.035624,0.964376,0
424110,0.017378,0.982622,0
250788,0.007025,0.992976,0
192295,0.040222,0.959778,0
159621,0.01684,0.98316,0
296563,0.019908,0.980092,0
159183,0.176868,0.823132,1
247499,0.011496,0.988504,0
202788,0.048825,0.951175,0
122810,0.024123,0.975877,0
174891,0.018032,0.981968,0
448815,0.06394,0.93606,0
375776,0.010379,0.989621,0
255384,0.111923,0.888077,0
363917,0.026696,0.973304,0
414136,0.232121,0.767879,0
449746,0.015068,0.984932,0
385324,0.107481,0.89252,0
435673,0.031167,0.968833,0
102397,0.014032,0.985968,0
356645,0.06631,0.93369,0
328024,0.035888,0.964112,0
312875,0.046826,0.953174,0
219763,0.206382,0.793618,0
133619,0.06164,0.93836,0
373359,0.040859,0.959142,0
138514,0.038807,0.961193,0
200783,0.004536,0.995464,0
275418,0.010294,0.989706,0
141595,0.102893,0.897107,0
290519,0.026362,0.973638,0
176033,0.021151,0.978849,0
254675,0.008425,0.991575,0
373552,0.029983,0.970017,0
191333,0.085504,0.914496,0
143823,0.189609,0.810391,0
230751,0.012457,0.987543,0
224280,0.125065,0.874935,0
313211,0.070707,0.929293,1
156705,0.035118,0.964882,0
333161,0.044847,0.955153,0
313477,0.056472,0.943528,0
273658,0.003183,0.996817,0
291332,0.019325,0.980675,0
300225,0.035933,0.964067,0
150030,0.014162,0.985838,0
119405,0.129763,0.870237,0
272384,0.167505,0.832495,0
281961,0.011135,0.988865,0
104724,0.011523,0.988477,0
448196,0.032595,0.967405,0
117435,0.112218,0.887782,0
282796,0.026653,0.973347,0
222434,0.080825,0.919175,0
448339,0.035245,0.964755,0
193748,0.202108,0.797892,0
211151,0.025107,0.974893,0
116070,0.014188,0.985812,0
407851,0.017566,0.982434,0
166952,0.016948,0.983052,0
441308,0.02406,0.97594,0
215238,0.02325,0.97675,0
171143,0.05907,0.94093,0
181857,0.14252,0.85748,0
186163,0.02552,0.97448,0
447719,0.003596,0.996404,0
217606,0.04181,0.95819,0
268103,0.018326,0.981674,0
121082,0.02026,0.97974,1
296786,0.016605,0.983395,0
152532,0.115992,0.884008,0
380530,0.065422,0.934578,0
322487,0.032133,0.967867,0
312641,0.039354,0.960646,0
283209,0.024699,0.975301,0
123440,0.022395,0.977605,0
430181,0.022759,0.977241,0
348957,0.020588,0.979412,0
258436,0.119141,0.880859,0
215240,0.037592,0.962408,0
394497,0.009515,0.990485,0
312418,0.011163,0.988838,0
244568,0.162764,0.837236,1
232960,0.041021,0.958979,1
176885,0.048136,0.951864,0
370368,0.004627,0.995373,0
118240,0.012216,0.987784,0
443990,0.020843,0.979157,0
346335,0.330605,0.669395,0
229421,0.099887,0.900113,0
297921,0.188934,0.811066,0
367389,0.037731,0.962269,1
255268,0.052041,0.947959,0
142695,0.109708,0.890292,0
290459,0.087591,0.912409,0
231521,0.074342,0.925658,0
312038,0.082775,0.917224,0
213099,0.039759,0.960241,0
382996,0.031812,0.968188,0
406370,0.029143,0.970857,1
434299,0.031337,0.968663,0
247507,0.031584,0.968416,0
294297,0.025268,0.974732,0
224335,0.004942,0.995058,0
451198,0.019989,0.980011,0
212306,0.17456,0.82544,0
167400,0.168395,0.831605,0
174558,0.008393,0.991607,0
142765,0.094111,0.905889,0
387319,0.010267,0.989733,0
408730,0.0269,0.9731,0
156044,0.037732,0.962268,0
360522,0.009797,0.990203,0
114448,0.037942,0.962058,0
170052,0.027935,0.972065,0
230399,0.073555,0.926445,0
154993,0.22562,0.77438,0
181925,0.038516,0.961484,0
178025,0.014244,0.985756,0
407241,0.017892,0.982108,0
207106,0.047003,0.952997,0
210548,0.015602,0.984398,0
445120,0.127901,0.872099,1
205462,0.244828,0.755172,1
265451,0.023649,0.976352,0
206222,0.012024,0.987976,0
229780,0.313115,0.686885,0
269326,0.03202,0.96798,0
284354,0.030137,0.969863,0
374983,0.124229,0.875771,0
146148,0.266497,0.733503,0
409544,0.06492,0.93508,1
345693,0.109163,0.890837,0
144144,0.00984,0.99016,0
352888,0.073769,0.926231,0
398084,0.014506,0.985494,0
374412,0.078534,0.921466,0
445816,0.314981,0.685019,0
344033,0.137444,0.862556,1
439363,0.006981,0.993019,0
100817,0.152054,0.847946,0
353838,0.26486,0.73514,1
349554,0.078052,0.921948,0
191500,0.031412,0.968588,0
417507,0.011805,0.988195,0
286944,0.11107,0.88893,0
159615,0.014926,0.985074,0
203342,0.015002,0.984998,0
406406,0.024092,0.975908,0
426150,0.025178,0.974822,0
348673,0.013284,0.986716,0
332030,0.052353,0.947647,0
112444,0.05531,0.94469,0
355567,0.134494,0.865506,0
201193,0.078625,0.921375,0
429733,0.044076,0.955924,1
403295,0.188525,0.811475,0
435484,0.007641,0.992359,0
314946,0.042579,0.957421,0
377377,0.039131,0.960869,0
426227,0.083329,0.916671,0
293076,0.085768,0.914232,0
225137,0.107936,0.892064,0
274329,0.015655,0.984345,0
244400,0.071916,0.928084,0
389634,0.012495,0.987505,0
192916,0.01724,0.98276,0
436895,0.052281,0.947719,0
204787,0.124279,0.875721,1
107262,0.057164,0.942836,0
390892,0.035072,0.964928,0
166906,0.068332,0.931668,0
433450,0.082837,0.917163,0
406619,0.012101,0.987899,0
367281,0.046051,0.953949,0
166878,0.111834,0.888166,0
300091,0.081296,0.918704,0
244427,0.058191,0.941808,1
166593,0.006067,0.993934,0
244511,0.035394,0.964606,0
343511,0.018627,0.981373,0
383484,0.057806,0.942194,0
107494,0.020436,0.979564,0
178121,0.111369,0.888631,1
206385,0.033301,0.966699,0
151142,0.012658,0.987342,0
273919,0.00451,0.99549,0
179057,0.049208,0.950792,0
259176,0.040369,0.959632,0
300606,0.049584,0.950416,1
186009,0.095813,0.904187,0
427799,0.022034,0.977966,0
136498,0.02077,0.97923,0
150144,0.093344,0.906656,0
257058,0.062511,0.937489,0
297808,0.007127,0.992873,0
303911,0.010749,0.989251,0
277353,0.018927,0.981073,0
446873,0.255448,0.744552,0
397965,0.011641,0.988359,0
240958,0.026071,0.973929,0
214461,0.016317,0.983683,1
279019,0.020577,0.979423,0
132626,0.164854,0.835146,0
289876,0.071358,0.928642,0
145400,0.042436,0.957564,0
104123,0.012333,0.987667,0
213426,0.030392,0.969608,1
169058,0.018072,0.981928,0
335510,0.106415,0.893585,1
429515,0.029464,0.970536,0
208539,0.141553,0.858447,1
193101,0.017697,0.982302,0
433393,0.0584,0.9416,0
455837,0.13033,0.86967,0
157638,0.085184,0.914816,0
331601,0.087777,0.912223,1
348676,0.022124,0.977876,0
205416,0.005061,0.994939,0
286301,0.038076,0.961924,1
290372,0.254644,0.745356,0
214091,0.008895,0.991105,0
158758,0.04391,0.95609,0
131127,0.147991,0.852009,0
182831,0.01698,0.98302,0
288652,0.017596,0.982404,0
368943,0.0235,0.9765,0
358335,0.015943,0.984057,0
333944,0.013842,0.986158,0
286393,0.200976,0.799024,0
232599,0.030969,0.969031,0
452218,0.09856,0.90144,1
288409,0.02902,0.97098,1
144765,0.018989,0.981011,0
387721,0.029336,0.970664,0
190430,0.02676,0.97324,1
396131,0.140851,0.859149,1
182692,0.044235,0.955766,0
180693,0.158785,0.841215,1
347086,0.129082,0.870918,0
336647,0.012527,0.987473,0
341996,0.026874,0.973126,0
405798,0.069421,0.930579,0
198971,0.127804,0.872196,0
339574,0.061601,0.938399,1
361294,0.068613,0.931387,0
110656,0.019181,0.980819,0
141139,0.091034,0.908966,0
381317,0.036522,0.963478,0
128373,0.029468,0.970532,0
229288,0.00614,0.99386,0
254198,0.071955,0.928045,0
196998,0.022965,0.977035,0
302514,0.047232,0.952768,0
226019,0.01463,0.98537,0
146662,0.044576,0.955424,0
106139,0.028316,0.971684,0
397269,0.146451,0.853549,0
149833,0.03649,0.96351,1
102229,0.029439,0.970561,0
281902,0.029204,0.970796,0
401610,0.08217,0.91783,0
347407,0.012375,0.987625,0
104527,0.008324,0.991676,0
295965,0.199701,0.800299,0
179219,0.026516,0.973484,0
151020,0.178631,0.821369,0
280581,0.009634,0.990366,0
399082,0.161642,0.838358,0
108496,0.011613,0.988387,0
245334,0.02813,0.97187,0
439686,0.012501,0.987499,0
416131,0.013529,0.986471,0
403507,0.033996,0.966004,0
177718,0.056543,0.943456,0
227955,0.031732,0.968268,0
119662,0.017176,0.982824,0
287120,0.057608,0.942392,0
452810,0.018756,0.981244,0
275687,0.02359,0.97641,0
250132,0.052286,0.947714,0
209099,0.05265,0.94735,0
178880,0.014358,0.985642,0
147613,0.330656,0.669344,0
260857,0.103221,0.89678,0
112433,0.045098,0.954902,0
110743,0.081025,0.918974,0
170982,0.004486,0.995514,0
347594,0.073899,0.926101,0
349478,0.078363,0.921637,0
434885,0.010384,0.989616,0
275163,0.028032,0.971968,0
382465,0.035996,0.964004,0
360818,0.08878,0.91122,0
273344,0.04103,0.95897,0
160204,0.066506,0.933494,0
400919,0.047808,0.952192,0
238837,0.054244,0.945756,0
271900,0.057254,0.942746,0
266318,0.038587,0.961413,0
322208,0.065499,0.934501,0
359995,0.060684,0.939316,0
320809,0.014729,0.985271,0
295082,0.035544,0.964456,0
102607,0.232014,0.767985,0
231683,0.057216,0.942784,0
394543,0.311933,0.688067,0
382048,0.02529,0.97471,0
321278,0.104419,0.895581,0
354048,0.059917,0.940083,0
244768,0.011657,0.988343,0
268369,0.006744,0.993256,0
169696,0.015343,0.984657,0
321705,0.019496,0.980504,0
101924,0.016854,0.983146,0
297682,0.042107,0.957893,0
423478,0.009775,0.990225,0
436754,0.043545,0.956455,0
400722,0.051907,0.948093,0
142815,0.135341,0.864659,1
303289,0.070186,0.929814,0
390239,0.003097,0.996903,0
404020,0.038475,0.961525,0
355684,0.026024,0.973976,0
110976,0.098591,0.901409,0
370890,0.058138,0.941862,0
320542,0.01925,0.98075,0
376895,0.32434,0.67566,1
382311,0.073978,0.926022,0
364157,0.163326,0.836674,0
190344,0.101867,0.898133,0
143610,0.010372,0.989628,0
407207,0.023258,0.976742,0
403623,0.19054,0.80946,1
275196,0.169163,0.830837,0
415674,0.069743,0.930257,0
330298,0.052749,0.947251,0
223576,0.086546,0.913454,0
166193,0.087547,0.912453,0
261278,0.063997,0.936002,0
331787,0.157111,0.842889,0
358581,0.023814,0.976186,0
166678,0.134797,0.865203,0
396194,0.208636,0.791364,0
453901,0.162763,0.837237,0
412491,0.005255,0.994745,0
454193,0.23646,0.76354,0
429842,0.018277,0.981723,0
347668,0.039991,0.960009,0
287087,0.185027,0.814973,0
262137,0.096939,0.903061,0
370059,0.01074,0.98926,0
129626,0.038653,0.961347,0
205280,0.045379,0.954621,0
153346,0.03123,0.96877,0
149218,0.015717,0.984283,0
219790,0.041353,0.958648,0
129554,0.015291,0.984709,0
173887,0.007151,0.992849,0
397448,0.038281,0.961719,0
249606,0.012311,0.987689,0
419390,0.047175,0.952825,0
196596,0.019981,0.980019,1
348988,0.122323,0.877677,0
443002,0.064793,0.935207,0
351529,0.053184,0.946816,0
209023,0.052711,0.947289,0
156990,0.00681,0.99319,0
393368,0.166667,0.833333,0
393619,0.054889,0.945111,0
270642,0.170482,0.829518,0
317613,0.038717,0.961283,0
204302,0.006638,0.993362,0
356860,0.222862,0.777138,1
387706,0.036761,0.963239,0
147134,0.105688,0.894312,1
241309,0.022597,0.977403,0
188620,0.044464,0.955536,0
107325,0.100375,0.899624,0
390572,0.038422,0.961578,0
320032,0.032618,0.967382,0
114268,0.034014,0.965986,0
210392,0.015694,0.984306,0
121007,0.203844,0.796156,1
264994,0.006686,0.993314,0
120667,0.02951,0.97049,0
386673,0.026021,0.973979,0
145906,0.100005,0.899995,0
379433,0.063138,0.936862,0
432843,0.101103,0.898897,0
164034,0.096706,0.903294,0
443714,0.068313,0.931687,0
369037,0.016056,0.983944,0
292738,0.026683,0.973317,0
192364,0.075991,0.924009,0
261844,0.049815,0.950185,0
268710,0.019124,0.980876,0
220154,0.090303,0.909697,0
318316,0.064379,0.935621,0
191072,0.013871,0.986129,0
332154,0.00613,0.99387,0
426006,0.082791,0.917209,0
441886,0.043044,0.956956,0
203792,0.345517,0.654483,0
292195,0.0043,0.9957,0
209029,0.067629,0.932371,0
329502,0.028492,0.971508,0
294166,0.026712,0.973288,0
395464,0.051786,0.948214,0
368980,0.013133,0.986867,0
126521,0.012511,0.987489,0
159542,0.110347,0.889653,0
170525,0.015329,0.984671,0
343115,0.02096,0.97904,0
321005,0.014438,0.985562,0
255555,0.039558,0.960442,1
319851,0.038024,0.961976,0
261443,0.120526,0.879474,0
293665,0.011508,0.988492,0
416772,0.074931,0.925069,0
324637,0.158991,0.841009,0
299015,0.03413,0.96587,0
167531,0.023855,0.976145,0
361980,0.0052,0.9948,0
157180,0.008675,0.991325,0
204517,0.040466,0.959534,0
423627,0.036795,0.963205,0
421716,0.025394,0.974606,0
410846,0.016168,0.983832,0
353381,0.031295,0.968705,0
206572,0.025422,0.974578,0
274647,0.044913,0.955087,0
130400,0.074149,0.925851,1
109016,0.004965,0.995035,0
340893,0.068792,0.931208,0
422945,0.116753,0.883247,0
361009,0.038295,0.961705,0
199399,0.072037,0.927963,0
393228,0.166242,0.833758,0
292648,0.016953,0.983047,0
253411,0.083553,0.916447,0
218878,0.027274,0.972726,0
224932,0.032327,0.967673,0
231518,0.03038,0.96962,0
349959,0.057917,0.942083,0
350914,0.162497,0.837503,1
254571,0.019876,0.980124,0
287183,0.014151,0.985849,0
341569,0.043575,0.956425,0
399822,0.043249,0.956751,0
309171,0.019001,0.980999,0
278558,0.041912,0.958088,0
213296,0.172458,0.827542,0
194592,0.01191,0.98809,0
454411,0.076333,0.923667,0
228913,0.081052,0.918948,0
401692,0.052775,0.947225,0
203901,0.003784,0.996216,0
207196,0.061564,0.938436,0
103696,0.123289,0.876711,0
151534,0.015876,0.984124,0
404676,0.023135,0.976865,0
203501,0.006192,0.993808,0
412910,0.038907,0.961093,0
318804,0.021508,0.978492,0
358360,0.03704,0.96296,1
137197,0.039573,0.960427,0
230112,0.049126,0.950874,0
292136,0.042453,0.957548,0
168978,0.216148,0.783852,0
138762,0.05593,0.94407,0
251477,0.100811,0.899189,0
237129,0.078723,0.921277,0
163072,0.017631,0.982369,0
352466,0.009731,0.990269,0
424611,0.005073,0.994927,0
357267,0.035214,0.964786,0
168713,0.015271,0.984729,0
336557,0.11391,0.88609,1
365752,0.060805,0.939195,1
343083,0.025697,0.974303,0
432676,0.011934,0.988066,0
319888,0.087922,0.912078,1
421595,0.058523,0.941478,0
330663,0.038319,0.961681,0
183850,0.056743,0.943257,0
185102,0.070576,0.929424,0
406458,0.032927,0.967074,0
301499,0.102136,0.897864,1
419918,0.054136,0.945864,0
432865,0.068751,0.931249,0
371058,0.120426,0.879574,1
237067,0.152799,0.847201,0
390756,0.022299,0.977701,0
452725,0.115763,0.884237,1
453750,0.046601,0.953399,0
362765,0.032611,0.967389,0
183376,0.171557,0.828443,0
148466,0.152443,0.847557,0
439795,0.022689,0.977311,0
169207,0.014445,0.985555,0
235232,0.04061,0.95939,0
116611,0.058194,0.941806,0
349240,0.198778,0.801222,1
433285,0.119067,0.880933,0
145468,0.009678,0.990322,0
322865,0.067911,0.932089,0
425290,0.013841,0.986159,0
163108,0.046638,0.953362,0
338186,0.03645,0.96355,0
288958,0.114993,0.885007,0
212212,0.009418,0.990582,0
317733,0.066643,0.933357,0
179900,0.098008,0.901992,0
310151,0.00354,0.99646,0
378598,0.012959,0.987041,0
253071,0.189229,0.810771,0
112006,0.015452,0.984548,0
164497,0.032932,0.967068,0
302637,0.042653,0.957347,0
269689,0.162762,0.837238,1
176170,0.021904,0.978096,1
193429,0.046071,0.95393,0
209925,0.040257,0.959743,0
418454,0.021055,0.978945,0
189785,0.304093,0.695907,1
322670,0.088872,0.911128,0
287739,0.008878,0.991122,0
349987,0.006438,0.993562,0
171154,0.052079,0.947921,0
165694,0.032363,0.967637,0
163157,0.033358,0.966642,0
388161,0.02585,0.97415,0
418016,0.018066,0.981934,0
175757,0.006424,0.993576,0
419664,0.25243,0.74757,0
224000,0.173179,0.826821,1
142194,0.021821,0.978179,1
100281,0.03238,0.96762,0
362585,0.092149,0.907851,0
298888,0.006197,0.993803,0
162465,0.09833,0.90167,0
448764,0.074682,0.925318,0
204652,0.014708,0.985292,0
416827,0.085316,0.914684,0
382125,0.077027,0.922973,1
339278,0.053135,0.946866,0
345316,0.013582,0.986418,0
253152,0.005294,0.994706,0
239103,0.046986,0.953014,0
184375,0.050906,0.949094,0
201584,0.223844,0.776156,0
174573,0.00869,0.99131,0
255702,0.006688,0.993312,0
386592,0.018633,0.981367,0
209693,0.006048,0.993952,0
187702,0.041846,0.958154,0
218306,0.049708,0.950292,0
265919,0.166371,0.833629,1
296742,0.0304,0.9696,0
141703,0.023767,0.976233,0
174437,0.030362,0.969638,0
194495,0.015166,0.984834,0
304611,0.010272,0.989728,0
449280,0.035913,0.964087,0
347164,0.060076,0.939924,0
340201,0.048893,0.951107,0
285150,0.051099,0.948901,0
224817,0.023901,0.9761,0
122345,0.119134,0.880866,1
435294,0.099829,0.900171,0
119275,0.019367,0.980633,0
190603,0.110531,0.889469,0
164732,0.046636,0.953364,0
324012,0.047565,0.952435,0
196096,0.223898,0.776102,0
383654,0.106673,0.893327,0
219759,0.035891,0.964109,0
431436,0.067756,0.932244,0
334752,0.021679,0.978322,0
172311,0.130046,0.869954,0
224574,0.08098,0.91902,0
313764,0.15417,0.84583,0
176217,0.013282,0.986718,0
213732,0.15081,0.84919,0
256176,0.006683,0.993317,0
234985,0.026378,0.973622,0
139154,0.056852,0.943148,1
376695,0.024193,0.975807,0
231470,0.105558,0.894442,0
133593,0.056183,0.943817,0
157645,0.052834,0.947166,0
382388,0.046888,0.953112,0
232700,0.077321,0.922679,0
228545,0.140369,0.859632,0
296783,0.025974,0.974026,0
241632,0.094698,0.905302,0
375933,0.016943,0.983057,0
411146,0.009622,0.990378,0
152502,0.04588,0.95412,0
401267,0.076269,0.923731,0
255358,0.155388,0.844612,0
272153,0.008369,0.991631,0
326974,0.040493,0.959507,0
252648,0.139297,0.860703,0
440534,0.078249,0.921751,0
420034,0.02293,0.97707,0
106156,0.103195,0.896805,0
311431,0.228954,0.771046,0
216040,0.018407,0.981593,0
224498,0.097731,0.902269,0
116800,0.031327,0.968673,0
102060,0.023763,0.976237,0
266353,0.011633,0.988367,0
188922,0.059454,0.940546,1
329437,0.188189,0.811811,1
175102,0.058465,0.941534,0
370469,0.067868,0.932132,0
162853,0.014492,0.985508,0
440531,0.107031,0.892969,0
414680,0.077781,0.922219,1
253438,0.003207,0.996792,0
450665,0.147421,0.852579,1
337770,0.011387,0.988613,0
376057,0.005938,0.994062,0
446576,0.029224,0.970776,0
232641,0.024791,0.975209,0
376069,0.006316,0.993684,0
380143,0.038606,0.961394,0
221830,0.081973,0.918027,0
187504,0.053059,0.946941,0
153400,0.035622,0.964378,0
308733,0.04568,0.95432,0
157303,0.128997,0.871003,0
312989,0.026178,0.973822,0
171777,0.415829,0.584171,1
350798,0.074163,0.925837,0
192378,0.081065,0.918935,1
198170,0.04454,0.95546,0
387717,0.004132,0.995868,0
106782,0.023185,0.976815,0
256005,0.020443,0.979557,0
362878,0.037528,0.962472,0
413327,0.003583,0.996417,0
238770,0.072643,0.927357,1
448082,0.163017,0.836983,0
259138,0.049457,0.950543,0
320885,0.107851,0.892149,0
439022,0.034962,0.965038,0
305277,0.076438,0.923562,0
431654,0.029401,0.970599,0
390595,0.09238,0.90762,0
231045,0.056558,0.943442,0
124229,0.041692,0.958308,1
446592,0.134688,0.865312,1
340419,0.010437,0.989563,0
242976,0.044204,0.955796,0
402086,0.029671,0.970329,0
448378,0.024522,0.975478,0
117620,0.062653,0.937347,0
130242,0.050271,0.949729,0
386387,0.146503,0.853497,0
258021,0.059897,0.940103,1
305926,0.091047,0.908953,0
410717,0.049324,0.950676,0
385755,0.04463,0.95537,0
102992,0.048202,0.951798,0
421232,0.010505,0.989495,0
316573,0.019512,0.980488,0
381271,0.012948,0.987052,0
180169,0.044498,0.955502,0
239668,0.139648,0.860352,0
288025,0.051276,0.948724,0
264158,0.14691,0.85309,0
343612,0.020711,0.979289,0
252237,0.070053,0.929947,0
216913,0.164485,0.835515,0
257708,0.027554,0.972446,0
189090,0.058201,0.941799,0
214341,0.022397,0.977603,0
443624,0.217014,0.782986,1
356149,0.023183,0.976817,0
182178,0.127458,0.872542,0
251040,0.058022,0.941978,0
210878,0.022405,0.977595,0
115788,0.042044,0.957956,0
227038,0.103096,0.896904,0
346819,0.016748,0.983252,0
342389,0.035998,0.964002,0
248823,0.079055,0.920945,0
125011,0.145347,0.854653,0
352483,0.101511,0.898488,0
170829,0.009606,0.990394,1
436206,0.012525,0.987475,0
279789,0.140207,0.859793,1
207508,0.01875,0.98125,0
292494,0.027047,0.972953,0
296558,0.023815,0.976185,0
227359,0.034544,0.965456,0
309862,0.022434,0.977566,0
373845,0.012667,0.987332,0
189476,0.055496,0.944504,0
217884,0.201548,0.798452,0
183968,0.017064,0.982936,0
175855,0.015738,0.984262,0
444874,0.174701,0.825299,0
443349,0.038143,0.961857,0
371777,0.008772,0.991228,0
166676,0.016311,0.983689,0
246838,0.047951,0.952049,0
169394,0.084628,0.915372,0
402166,0.356814,0.643186,1
335442,0.133791,0.866209,1
210424,0.050202,0.949798,0
148103,0.029035,0.970965,0
360401,0.019321,0.980679,0
215325,0.07004,0.92996,0
283422,0.126748,0.873252,0
239369,0.004848,0.995152,0
136034,0.033422,0.966578,0
207764,0.174623,0.825377,0
394795,0.077198,0.922802,0
296370,0.006717,0.993283,0
384674,0.015415,0.984585,0
116999,0.017915,0.982085,0
209876,0.015076,0.984924,0
414189,0.029436,0.970564,0
347772,0.009643,0.990357,0
241758,0.010826,0.989174,0
196022,0.092134,0.907866,0
254152,0.020857,0.979143,0
205592,0.071021,0.928979,0
104217,0.058988,0.941012,0
364388,0.007926,0.992074,0
375734,0.022811,0.977189,0
337195,0.167956,0.832044,0
195733,0.007441,0.992559,0
152485,0.038708,0.961292,1
202031,0.134163,0.865837,0
151086,0.015165,0.984835,0
257314,0.017683,0.982317,1
151949,0.242741,0.757259,0
365258,0.074666,0.925334,0
185377,0.016947,0.983053,0
244691,0.022075,0.977924,0
129025,0.260178,0.739822,0
193218,0.016672,0.983328,0
228167,0.010061,0.989939,0
322162,0.006595,0.993405,0
144408,0.084164,0.915836,1
133550,0.016384,0.983616,0
317407,0.003606,0.996394,0
386944,0.048653,0.951347,0
437495,0.060902,0.939098,0
128302,0.008631,0.991369,0
210899,0.013042,0.986958,0
221761,0.096156,0.903844,0
387385,0.02438,0.97562,0
169566,0.013144,0.986856,0
209217,0.113971,0.886029,0
413194,0.126653,0.873347,0
327709,0.046959,0.953041,0
272798,0.019016,0.980984,0
424403,0.061028,0.938972,1
374050,0.011734,0.988266,0
135334,0.017197,0.982803,0
149343,0.259068,0.740932,1
445926,0.08011,0.91989,0
312463,0.012391,0.987609,0
154156,0.071422,0.928578,0
249877,0.023014,0.976986,0
315082,0.069632,0.930368,0
283028,0.041937,0.958063,0
364444,0.054988,0.945012,0
418274,0.042745,0.957255,0
228030,0.025186,0.974814,0
395695,0.015258,0.984742,0
278557,0.013516,0.986484,0
445142,0.038417,0.961583,0
320702,0.033346,0.966654,0
408125,0.096562,0.903438,0
138151,0.025949,0.974051,0
312537,0.01403,0.98597,0
392442,0.096027,0.903972,0
402453,0.012999,0.987001,0
417597,0.015001,0.984998,0
146230,0.210527,0.789473,1
277682,0.01454,0.98546,0
113756,0.06482,0.93518,0
112807,0.009724,0.990276,0
426801,0.098068,0.901932,0
276062,0.020896,0.979104,0
441068,0.049833,0.950167,0
189703,0.068097,0.931903,0
296314,0.027177,0.972823,0
148059,0.024068,0.975932,0
199034,0.010574,0.989426,0
430525,0.015724,0.984276,1
398903,0.041183,0.958817,1
224969,0.058091,0.941909,0
353674,0.227804,0.772196,0
288869,0.057757,0.942243,0
144823,0.029902,0.970098,0
297863,0.31732,0.68268,0
229526,0.013174,0.986826,0
212020,0.069889,0.930111,0
206857,0.007133,0.992867,0
274317,0.099368,0.900632,0
408656,0.024593,0.975407,0
154931,0.055351,0.944649,0
453013,0.011112,0.988888,0
437940,0.008746,0.991254,0
393190,0.054743,0.945257,0
180308,0.0208,0.9792,0
256986,0.071957,0.928043,0
265764,0.038524,0.961476,0
361876,0.074259,0.925741,0
320560,0.055983,0.944017,0
171324,0.048566,0.951434,0
247216,0.127926,0.872074,0
436589,0.040147,0.959853,0
105391,0.037578,0.962422,0
423792,0.057128,0.942872,1
178642,0.012377,0.987623,0
153142,0.029843,0.970157,0
446868,0.016046,0.983954,0
149760,0.027914,0.972086,0
398278,0.020147,0.979853,0
101036,0.2421,0.7579,0
221018,0.02464,0.97536,0
308109,0.020299,0.979701,0
300885,0.041363,0.958637,0
125160,0.298803,0.701197,1
373300,0.008258,0.991742,0
420948,0.016655,0.983346,0
425714,0.010087,0.989913,0
422023,0.005317,0.994683,0
167784,0.042534,0.957466,0
253513,0.037494,0.962506,0
423678,0.047568,0.952432,0
146111,0.054972,0.945028,0
202588,0.069014,0.930986,1
163806,0.075913,0.924087,0
340156,0.112459,0.88754,0
402859,0.010354,0.989646,0
164519,0.003296,0.996704,0
389728,0.09348,0.90652,0
238556,0.078096,0.921904,0
330230,0.029102,0.970898,0
359045,0.014224,0.985776,0
122053,0.092194,0.907806,0
448622,0.013972,0.986028,0
198086,0.028788,0.971212,0
421251,0.020583,0.979417,0
171261,0.011587,0.988413,0
204968,0.095112,0.904888,1
333514,0.026293,0.973706,0
335297,0.031878,0.968122,0
325225,0.008772,0.991228,0
174844,0.078539,0.921461,0
444760,0.026096,0.973904,0
